wsj_0568.tml_19_1357	Uu	the assumption that customers want to move 
wsj_0568.tml_19_1358	Uu	that customers want to move away from 
wsj_0568.tml_19_1359	Uu	if it were to continuecomma because unisys 
wsj_0568.tml_19_1360	PS+	would be a huge problem if it 
wsj_0568.tml_20_1361	Uu	in additioncomma unisys must deal with its 
wsj_0568.tml_20_1362	CT+	its increasingly oppressive debt load. _ _ 
wsj_0568.tml_21_1363	CT+	_ _ debt has risen to around 
wsj_0568.tml_21_1364	CT+	has risen to around dollar4 billioncomma or 
wsj_0568.tml_22_1365	Uu	that means unisys must pay about dollar100 
wsj_0568.tml_23_1366	CT+	jim unruhcomma unisyssquotes presidentcomma said he is 
wsj_0568.tml_23_1367	Uu	presidentcomma said he is approaching next year 
wsj_0568.tml_24_1368	CT+	_ _ _ he said the strength 
wsj_0568.tml_24_1369	Uu	the world-wide economy is suspectcomma and does 
wsj_0568.tml_25_1370	CT+	_ _ he also said that the 
wsj_0568.tml_25_1371	CT+	that the price wars flaring up in 
wsj_0568.tml_25_1372	Uu	the computer industry will continue through next 
wsj_0568.tml_26_1373	CT+	_ _ _ he said the move 
wsj_0568.tml_26_1374	CT+	_ he said the move toward standard 
wsj_0568.tml_26_1375	Uu	means customers are not locked into buying 
wsj_0568.tml_27_1376	CT+	_ _ thatcomma he saidcomma is why 
wsj_0568.tml_27_1377	CT+	is why unisys is overhauling its whole 
wsj_0568.tml_27_1378	Uu	whole business : it needs to prepare 
wsj_0568.tml_27_1379	Uu	: it needs to prepare for a 
wsj_0568.tml_27_1380	Uu	computer companies have been used to. _ 
wsj_0568.tml_27_1381	Uu	profit margins will be lower than computer 
wsj_0568.tml_28_1382	Uu	_ _ _ backslashwesquoteve approached this not 
wsj_0568.tml_28_1383	CT+	going throughcommabackslash mr. unruh said. _ _ 
wsj_0568.tml_29_1384	Uu	wesquotere confident that we have tremendous assets 
wsj_0568.tml_29_1385	Uu	high-growth businesscomma and wesquotere confident that we 
wsj_0568.tml_29_1386	Uu	to be a high-growth businesscomma and wesquotere 
wsj_0568.tml_30_1387	Uu	but we do not minimize the challenges 
wsj_0568.tml_30_1388	Uu	do not minimize the challenges of the 
wsj_0568.tml_31_1389	CT+	more cautiouscomma having been burned repeatedly on 
wsj_0568.tml_31_1390	CT+	analysts were even more cautiouscomma having been 
wsj_0568.tml_32_1391	CT+	_ _ some had predicted earnings of 
wsj_0568.tml_32_1392	Uu	dollar3.27 a share on earnings of dollar680.6 
wsj_0568.tml_32_1393	Uu	share on earnings of dollar680.6 million. _ 
wsj_0568.tml_32_1394	CT+	share on earnings of dollar680.6 million. _ 
wsj_0568.tml_33_1395	CT+	_ but the company said friday that 
wsj_0568.tml_33_1396	Uu	said friday that it had losses of 
wsj_0568.tml_33_1397	CT+	fully dilutedcomma as revenue inched up 1.4percentagesign 
wsj_0568.tml_33_1398	Uu	friday that it had losses of dollar673.3 
wsj_0568.tml_33_1399	CT+	nine monthscomma compared with earnings a year 
wsj_0568.tml_33_1400	CT+	to dollar7.13 billion from dollar7.03 billion. _ 
wsj_0568.tml_33_1401	CT+	to dollar7.13 billion from dollar7.03 billion. _ 
wsj_0568.tml_34_1402	CT+	_ and unisys is expected to do 
wsj_0568.tml_34_1403	PR+	unisys is expected to do little better 
wsj_0568.tml_35_1404	CT+	milunovich at first boston said he is 
wsj_0568.tml_35_1405	Uu	boston said he is cutting his earnings 
wsj_0568.tml_35_1406	Uu	dollar2 a share from dollar3. _ _ 
wsj_0568.tml_35_1407	CT+	is cutting his earnings estimate for next 
wsj_0568.tml_35_1408	Uu	he is cutting his earnings estimate for 
wsj_0568.tml_35_1409	Uu	dollar2 a share from dollar3. _ _ 
wsj_0568.tml_37_1410	CT+	for next year but said he wonders 
wsj_0568.tml_37_1411	Uu	associates said he will remain at dollar1 
wsj_0568.tml_37_1412	CT+	for next year but said he wonders 
wsj_0568.tml_37_1413	Uu	year but said he wonders whether even 
wsj_0568.tml_37_1414	Uu	that low target is at risk. _ 
wsj_0568.tml_38_1415	Uu	next year is much lowercomma but is 
wsj_0568.tml_38_1416	Uu	lowercomma but is it low enough ? 
wsj_0568.tml_39_1417	CT+	_ _ _ he asked. _ _ 
wsj_0568.tml_40_1418	CT+	the concerncomma unisys stock fell a further 
wsj_0568.tml_40_1419	CT+	_ _ reflecting the concerncomma unisys stock 
wsj_0568.tml_40_1420	CT+	further 75 cents to dollar16.25 in composite 
wsj_0175.tml_3_1421	CT+	_ _ sony corp. completed its tender 
wsj_0175.tml_3_1422	CT+	corp. completed its tender offer for columbia 
wsj_0175.tml_3_1423	CT+	inc.comma with columbia shareholders tendering 99.3percentagesign of 
wsj_0175.tml_4_1424	CT+	sony columbia acquisition corp.comma formed for the 
wsj_0175.tml_4_1425	Uu	columbia dealcomma will formally take ownership of 
wsj_0175.tml_4_1426	Uu	dealcomma will formally take ownership of the 
wsj_0175.tml_4_1427	CT+	this monthcomma a spokesman said. _ _ 
wsj_0175.tml_5_1428	CT+	billioncomma cash and is assuming dollar1.4 billion 
wsj_0175.tml_5_1429	CT+	_ _ sony is paying dollar27 a 
wsj_0175.tml_6_1430	CT+	still unresolved is sonysquotes effort to hire 
wsj_0175.tml_6_1431	Uu	is sonysquotes effort to hire producers jon 
wsj_0175.tml_6_1432	Uu	and peter guber to run the studio. 
wsj_0175.tml_6_1433	CT+	_ _ _ still unresolved is sonysquotes 
wsj_0175.tml_7_1434	CT+	_ _ sonysquotes planned acquisition of guber 
wsj_0175.tml_7_1435	CT+	for dollar200 million is scheduled to close 
wsj_0175.tml_7_1436	CT+	million is scheduled to close monday. _ 
wsj_0175.tml_7_1437	CT+	_ _ _ sonysquotes planned acquisition of 
wsj_0175.tml_8_1438	CT+	/ peters has been locked in litigation 
wsj_0175.tml_8_1439	CT+	has been locked in litigation with warner 
wsj_0175.tml_8_1440	CT+	communications inc. in an attempt to get 
wsj_0175.tml_8_1441	Uu	in an attempt to get out of 
wsj_0175.tml_9_1442	CT+	both sides are in talks to settle 
wsj_0175.tml_9_1443	Uu	are in talks to settle the dispute. 
wsj_0175.tml_9_1444	CT+	talks to settle the dispute. _ _ 
APW19980626.0364.tml_4_1445	Uu	a french donor will cost the far-right 
APW19980626.0364.tml_4_1446	CT+	305comma000 ) comma parliament said friday. _ 
APW19980626.0364.tml_5_1447	CT+	parliamentary president rita suessmuth said the peoplesquotes 
APW19980626.0364.tml_5_1448	Uu	the peoplesquotes union correctly listed jacques de 
APW19980626.0364.tml_5_1449	Uu	de mathan as having donated about 274comma500 
APW19980626.0364.tml_5_1450	Uu	marks in 1995comma but gave a false 
APW19980626.0364.tml_6_1451	CT+	_ _ german law requires parties to 
APW19980626.0364.tml_6_1452	Uu	law requires parties to publish the name 
APW19980626.0364.tml_6_1453	Uu	address of anyone who donates more than 
APW19980626.0364.tml_7_1454	CT+	_ the anti-foreigner party said it wanted 
APW19980626.0364.tml_7_1455	Uu	anti-foreigner party said it wanted to protect 
APW19980626.0364.tml_7_1456	Uu	said it wanted to protect the donor 
APW19980626.0364.tml_7_1457	Uu	the donor from possible attacks. _ _ 
APW19980626.0364.tml_8_1458	Uu	the law does not allow for providing 
APW19980626.0364.tml_8_1459	Uu	does not allow for providing a false 
APW19980626.0364.tml_8_1460	CT+	_ _ _ suessmuth said comma howevercomma 
APW19980626.0364.tml_10_1461	CT+	party spokesman bernd droese said the peoplesquotes 
APW19980626.0364.tml_10_1462	Uu	the peoplesquotes union would challenge the fine 
APW19980626.0364.tml_11_1463	CT+	the extremist party recently took a surprising 
APW19980626.0364.tml_11_1464	CT+	of the vote in elections in a 
APW19980626.0364.tml_11_1465	CT+	eastern german statecomma and hopes to win 
APW19980626.0364.tml_11_1466	Uu	statecomma and hopes to win its first 
APW19980626.0364.tml_11_1467	CT+	in elections in a depressed eastern german 
wsj_0321.tml_3_1468	CT+	by the close of business yesterdaycomma a 
wsj_0321.tml_3_1469	CT+	a deadline stateswest had set for a 
wsj_0321.tml_3_1470	CT+	stateswest airlinescomma phoenixcomma ariz.comma said it withdrew 
wsj_0321.tml_3_1471	Uu	phoenixcomma ariz.comma said it withdrew its offer 
wsj_0321.tml_3_1472	CT+	not respond to its offer by the 
wsj_0321.tml_3_1473	Uu	withdrew its offer to acquire mesa airlines 
wsj_0321.tml_3_1474	Uu	n.m.comma carrier did not respond to its 
wsj_0321.tml_3_1475	CT+	not respond to its offer by the 
wsj_0321.tml_3_1476	CT+	its offer by the close of business 
wsj_0321.tml_4_1477	CT-	howevercomma stateswest is not abandoning its pursuit 
wsj_0321.tml_4_1478	CT+	is not abandoning its pursuit of the 
wsj_0321.tml_5_1479	CT+	7.25percentagesign stake in mesacomma said it may 
wsj_0321.tml_5_1480	Uu	mesacomma said it may purchase more mesa 
wsj_0321.tml_5_1481	Uu	more mesa stock or make a tender 
wsj_0321.tml_5_1482	Uu	or make a tender offer directly to 
wsj_0321.tml_6_1483	CT+	_ _ stateswest had proposed acquiring mesa 
wsj_0321.tml_6_1484	Uu	_ stateswest had proposed acquiring mesa for 
wsj_0321.tml_7_1485	CT+	_ earliercomma mesa had rejected a general 
wsj_0321.tml_7_1486	CT+	had rejected a general proposal from stateswest 
wsj_0321.tml_7_1487	Uu	proposal from stateswest to combine the two 
wsj_0106.tml_3_1488	CT+	_ rogers communications inc. said it plans 
wsj_0106.tml_3_1489	Uu	communications inc. said it plans to raise 
wsj_0106.tml_3_1490	Uu	said it plans to raise 175 million 
wsj_0106.tml_3_1491	Uu	) through a private placement of perpetual 
wsj_0106.tml_4_1492	CT+	the holderscomma the company said. _ _ 
wsj_0106.tml_5_1493	Uu	the company has the option to redeem 
wsj_0106.tml_5_1494	Uu	has the option to redeem the shares 
wsj_0106.tml_5_1495	Uu	the shares before a conversion takes place. 
wsj_0106.tml_5_1496	Uu	shares before a conversion takes place. _ 
wsj_0106.tml_5_1497	Uu	the shares will be convertible into class 
wsj_0106.tml_5_1498	Uu	but that the company has the option 
wsj_0106.tml_5_1499	CT+	_ _ _ rogers said the shares 
wsj_0106.tml_6_1500	CT+	television and telecommunications concern said the coupon 
wsj_0106.tml_6_1501	Uu	has not yet been fixedcomma but will 
wsj_0106.tml_6_1502	Uu	but will probably be set at around 
wsj_0106.tml_7_1503	CT+	_ _ _ he declined to discuss 
wsj_0106.tml_7_1504	CT-	_ he declined to discuss other terms 
wsj_0520.tml_4_1505	CT+	_ _ nashua corp.comma rumored a potential 
wsj_0520.tml_4_1506	CT+	target for six monthscomma said that a 
wsj_0520.tml_4_1507	Uu	a dutch company has sought u.s. approval 
wsj_0520.tml_4_1508	Uu	company has sought u.s. approval to buy 
wsj_0520.tml_4_1509	Uu	sought u.s. approval to buy up to 
wsj_0520.tml_5_1510	CT+	a poison-pill plan and saying it will 
wsj_0520.tml_5_1511	Uu	and saying it will buy back up 
wsj_0520.tml_5_1512	CT+	_ _ nashua immediately responded by strengthening 
wsj_0520.tml_5_1513	CT+	nashua immediately responded by strengthening a poison-pill 
wsj_0520.tml_6_1514	CT+	machines and related suppliescomma said reiss amp 
wsj_0520.tml_7_1515	CT+	b.v. of the netherlands filed a request 
wsj_0520.tml_7_1516	CT+	the netherlands filed a request with the 
wsj_0520.tml_7_1517	Uu	the hart-scott-rodino act for permission to buy 
wsj_0520.tml_7_1518	Uu	act for permission to buy more than 
wsj_0520.tml_8_1519	Uu	affiliate of unicorp canada disclosed a stake 
wsj_0520.tml_8_1520	CT+	than 5percentagesign in nashuacomma according to daniel 
wsj_0520.tml_9_1521	CT+	_ nashuasquotes stock has fluctuated sharply on 
wsj_0520.tml_9_1522	CT+	share in june from dollar29.75 in march. 
wsj_0520.tml_9_1523	CT+	sharply on takeover speculationcomma rising to a 
wsj_0520.tml_9_1524	CT+	share in june from dollar29.75 in march. 
wsj_0520.tml_10_1525	CT+	far this yearcomma with earnings declining 43percentagesign 
wsj_0520.tml_10_1526	CT+	a 4percentagesign decline in revenue to dollar713.5 
wsj_0520.tml_10_1527	CT+	decline in revenue to dollar713.5 million through 
wsj_0520.tml_10_1528	CT+	decline in revenue to dollar713.5 million through 
wsj_0520.tml_10_1529	CT+	company has had weak results so far 
wsj_0520.tml_10_1530	CT+	this yearcomma with earnings declining 43percentagesign to 
wsj_0520.tml_10_1531	CT+	but the company has had weak results 
wsj_0520.tml_11_1532	CT+	_ its stock has slumped recently comma 
wsj_0520.tml_11_1533	CT+	has slumped recently comma closing unchanged friday 
wsj_0520.tml_13_1534	CT+	nashua announced the reiss request after the 
wsj_0520.tml_13_1535	CT+	reiss request after the market closed. _ 
wsj_0520.tml_13_1536	CT+	_ _ _ nashua announced the reiss 
wsj_0520.tml_13_1537	CT+	request after the market closed. _ _ 
wsj_0520.tml_14_1538	Uu	mr. junius said nashuasquotes backslashintention is to 
wsj_0520.tml_14_1539	CT+	_ _ mr. junius said nashuasquotes backslashintention 
wsj_0520.tml_14_1540	Uu	nashuasquotes backslashintention is to remain an independent 
wsj_0520.tml_15_1541	CT+	_ _ the company said it amended 
wsj_0520.tml_15_1542	Uu	the company said it amended its shareholder 
wsj_0520.tml_15_1543	Uu	shareholder rights plan by reducing to 10percentagesign 
wsj_0520.tml_16_1544	CT+	additioncomma the companysquotes board authorized the purchase 
wsj_0520.tml_16_1545	Uu	companysquotes board authorized the purchase of up 
wsj_0520.tml_17_1546	CT+	_ _ under a program approved by 
wsj_0520.tml_17_1547	CT+	_ under a program approved by the 
wsj_0520.tml_17_1548	CT+	share amountcomma nashua had purchased 481comma000 shares 
wsj_0520.tml_18_1549	Uu	this year has been backslashatrociouscommabackslash the company 
wsj_0520.tml_18_1550	CT+	analyst at prudential-bache securitiescomma said that while 
wsj_0520.tml_19_1551	CT+	he estimated the breakup value at dollar55 
wsj_0520.tml_19_1552	CT+	_ _ _ he estimated the breakup 
VOA19980501.1800.0355.tml_1_1553	CT+	prime minister benjamin netanyahu says considerable gaps 
VOA19980501.1800.0355.tml_1_1554	Uu	benjamin netanyahu says considerable gaps remain between 
VOA19980501.1800.0355.tml_1_1555	CT+	positions before next weeksquotes talks in london. 
VOA19980501.1800.0355.tml_1_1556	Uu	netanyahu says considerable gaps remain between israeli 
VOA19980501.1800.0355.tml_2_1557	CT+	palestinian leader yasser arafat meet separately monday 
VOA19980501.1800.0355.tml_3_1558	Uu	suggested israel might be willing to move 
VOA19980501.1800.0355.tml_3_1559	Uu	might be willing to move a little 
VOA19980501.1800.0355.tml_3_1560	CT-	on issues holding up peacecomma but he 
VOA19980501.1800.0355.tml_3_1561	Uu	he expects an equal effort from the 
VOA19980501.1800.0355.tml_3_1562	CT+	in jerusalemcomma mr. netanyahu suggested israel might 
VOA19980501.1800.0355.tml_3_1563	CT+	_ at a news conference with us 
VOA19980501.1800.0355.tml_3_1564	CT+	a little on issues holding up peacecomma 
VOA19980501.1800.0355.tml_3_1565	CT+	up peacecomma but he said he expects 
VOA19980501.1800.0355.tml_3_1566	Uu	but he said he expects an equal 
VOA19980501.1800.0355.tml_4_1567	Uu	is asked to uh stretch itself on 
VOA19980501.1800.0355.tml_4_1568	Uu	concernscomma then we must see an equal 
VOA19980501.1800.0355.tml_4_1569	Uu	_ if israel is asked to uh 
VOA19980501.1800.0355.tml_5_1570	CT+	_ _ mr. gore called on israel 
VOA19980501.1800.0355.tml_5_1571	Uu	called on israel to continue taking risks 
VOA19980501.1800.0355.tml_5_1572	CT+	on israel to continue taking risks for 
VOA19980501.1800.0355.tml_5_1573	Uu	israel to continue taking risks for peace. 
wsj_0136.tml_3_1574	CT+	truck corp.comma oshkoshcomma wis.comma estimated earnings for 
wsj_0136.tml_3_1575	Uu	ended sept . 30 fell 50percentagesign to 
wsj_0136.tml_4_1576	CT+	maker said the significant drop in net 
wsj_0136.tml_4_1577	CT+	_ the truck maker said the significant 
wsj_0136.tml_4_1578	Uu	in net income will result in lower 
wsj_0136.tml_5_1579	CT+	fiscal 1988comma the company earned dollar17.3 millioncomma 
wsj_0136.tml_6_1580	CT+	oshkosh truck attributed the downturn in its 
wsj_0136.tml_6_1581	Uu	its earnings to higher start-up costs of 
wsj_0136.tml_6_1582	CT+	_ _ oshkosh truck attributed the downturn 
wsj_0136.tml_7_1583	Uu	in the process of phasing out john 
wsj_0136.tml_7_1584	CT+	_ _ the company said it is 
wsj_0136.tml_8_1585	CT+	new factorycomma the company said a larger-than-normal 
wsj_0136.tml_8_1586	Uu	chassis supply has been built to carry 
wsj_0136.tml_8_1587	Uu	has been built to carry it through 
wsj_0136.tml_8_1588	CT+	carry it through the transition period. _ 
wsj_0136.tml_8_1589	CT+	in anticipation of the start-up of its 
wsj_0313.tml_3_1590	CT+	amp exploration co. will sell its contract-drilling 
wsj_0313.tml_3_1591	CT+	its contract-drilling businesscomma and took a dollar50.9 
wsj_0313.tml_3_1592	CT+	quarter because of the planned sale. _ 
wsj_0313.tml_3_1593	CT+	took a dollar50.9 million loss from discontinued 
wsj_0313.tml_3_1594	CT+	million loss from discontinued operations in the 
wsj_0313.tml_3_1595	Uu	because of the planned sale. _ _ 
wsj_0313.tml_4_1596	Uu	that it does not expect any further 
wsj_0313.tml_4_1597	Uu	any further adverse financial impact from the 
wsj_0313.tml_4_1598	CT+	financial impact from the restructuring. _ _ 
wsj_0313.tml_4_1599	CT+	and diving operations company added that it 
wsj_0313.tml_5_1600	CT+	compared with a restated loss of dollar9 
wsj_0313.tml_5_1601	CT+	compared with a restated loss of dollar9 
wsj_0313.tml_5_1602	CT+	oil corp. of arkansascomma had a net 
wsj_0313.tml_6_1603	CT+	had profit from continuing operations of dollar4 
wsj_0313.tml_6_1604	CT+	_ the latest period had profit from 
wsj_0313.tml_6_1605	CT+	the latest period had profit from continuing 
wsj_0313.tml_7_1606	CT+	_ _ _ revenue gained 13percentagesign to 
wsj_0313.tml_7_1607	CT+	to dollar77.3 million from dollar68.5 million. _ 
wsj_0313.tml_7_1608	CT+	to dollar77.3 million from dollar68.5 million. _ 
wsj_0313.tml_8_1609	CT+	_ _ ocean drilling said it will 
wsj_0313.tml_8_1610	Uu	through an initial public offering in the 
wsj_0313.tml_8_1611	Uu	through an initial public offering in the 
wsj_0313.tml_9_1612	CT+	it has long been rumored that ocean 
wsj_0313.tml_9_1613	Uu	sell the unit to concentrate on its 
wsj_0313.tml_9_1614	Uu	that ocean drilling would sell the unit 
wsj_0313.tml_10_1615	CT+	_ _ ocean drilling said it wo 
wsj_0313.tml_10_1616	Uu	said it wo not hold any shares 
wsj_0313.tml_10_1617	CT+	new company after the restructuring. _ _ 
NYT19980402.0453.tml_4_1618	CT+	essex county task force began delving thursday 
NYT19980402.0453.tml_4_1619	CT+	delving thursday into the slayings of 14 
NYT19980402.0453.tml_4_1620	CT+	county task force began delving thursday into 
NYT19980402.0453.tml_4_1621	CT+	areacomma as law-enforcement officials acknowledged that they 
NYT19980402.0453.tml_4_1622	CT+	officials acknowledged that they needed to work 
NYT19980402.0453.tml_4_1623	CT+	solve the cases of murdered women. _ 
NYT19980402.0453.tml_4_1624	Uu	that they needed to work harder to 
NYT19980402.0453.tml_4_1625	Uu	to work harder to solve the cases 
NYT19980402.0453.tml_5_1626	Uu	and had yet to find any pattern 
NYT19980402.0453.tml_5_1627	CT+	several of whom were believed to be 
NYT19980402.0453.tml_5_1628	CT+	any pattern linking the killings or the 
NYT19980402.0453.tml_5_1629	PR+	were believed to be prostitutes. _ _ 
NYT19980402.0453.tml_5_1630	CT+	the police and prosecutors said they had 
NYT19980402.0453.tml_5_1631	Uu	prosecutors said they had identified different suspects 
NYT19980402.0453.tml_6_1632	CT+	local law-enforcement officials have expressed concerns in 
NYT19980402.0453.tml_6_1633	CT+	a possible pattern of murdered women and 
NYT19980402.0453.tml_6_1634	CT+	a disproportionate number of unsolved cases. _ 
NYT19980402.0453.tml_7_1635	CT+	the newark police departmentcomma said that of 
NYT19980402.0453.tml_7_1636	CT+	women who had been killed last yearcomma 
NYT19980402.0453.tml_7_1637	Uu	yearcomma suspects had been arrested in only 
NYT19980402.0453.tml_7_1638	Uu	arrested in only four cases. _ _ 
NYT19980402.0453.tml_7_1639	CT+	_ _ _ _ citing an examplecomma 
NYT19980402.0453.tml_8_1640	Uu	than 60 percent of murder casescomma he 
NYT19980402.0453.tml_8_1641	Uu	over allcomma arrests were made in more 
NYT19980402.0453.tml_8_1642	CT+	of murder casescomma he said. _ _ 
NYT19980402.0453.tml_8_1643	Uu	_ but over allcomma arrests were made 
NYT19980402.0453.tml_9_1644	CT+	eight of the 14 killings since 1993 
NYT19980402.0453.tml_9_1645	Uu	1993 were already under investigation by the 
NYT19980402.0453.tml_9_1646	CT+	newark police departmentcomma glenn said. _ _ 
NYT19980402.0453.tml_10_1647	CT+	indicate that the eight cases are not 
NYT19980402.0453.tml_10_1648	Uu	eight victimscomma three were stabbedcomma two were 
NYT19980402.0453.tml_10_1649	Uu	were stabbedcomma two were strangledcomma two were 
NYT19980402.0453.tml_10_1650	Uu	were strangledcomma two were beaten to death 
NYT19980402.0453.tml_10_1651	Uu	death and one was asphyxiatedcomma he saidcomma 
NYT19980402.0453.tml_10_1652	CT+	one was asphyxiatedcomma he saidcomma and these 
NYT19980402.0453.tml_10_1653	CT+	killing and other evidence seem to indicate 
NYT19980402.0453.tml_10_1654	PR+	other evidence seem to indicate that the 
NYT19980402.0453.tml_10_1655	PR-	eight cases are not related. _ _ 
NYT19980402.0453.tml_11_1656	CT+	waycomma officials have been careful not to 
NYT19980402.0453.tml_11_1657	CT+	the task-force investigation just getting under waycomma 
NYT19980402.0453.tml_11_1658	CT-	been careful not to draw any firm 
NYT19980402.0453.tml_11_1659	CT+	draw any firm conclusionscomma leaving open the 
NYT19980402.0453.tml_11_1660	CT+	but with the task-force investigation just getting 
NYT19980402.0453.tml_12_1661	CT-	there have been no arrests in any 
NYT19980402.0453.tml_12_1662	CT+	in any of the slayings. _ _ 
NYT19980402.0453.tml_13_1663	Uu	` i have not seen a pattern 
NYT19980402.0453.tml_13_1664	CT+	pattern yet comma squotesquote said patricia hurtcomma 
NYT19980402.0453.tml_13_1665	CT+	essex county prosecutorcomma who created the task 
NYT19980402.0453.tml_14_1666	CT+	is extremely dangerouscommasquotesquote she said. _ _ 
NYT19980402.0453.tml_14_1667	Uu	of lifestyle these women have is extremely 
wsj_0344.tml_4_1668	CT+	price stern sloan inc. said it hired 
wsj_0344.tml_4_1669	Uu	sloan inc. said it hired an investment 
wsj_0344.tml_4_1670	Uu	investment banking firm to assist in evaluating 
wsj_0344.tml_4_1671	Uu	firm to assist in evaluating restructuring or 
wsj_0344.tml_4_1672	CT+	or merger alternatives and reported a net 
wsj_0344.tml_4_1673	Uu	and reported a net loss of dollar8.1 
wsj_0344.tml_5_1674	CT+	results compare with net income of dollar1.8 
wsj_0344.tml_5_1675	CT+	_ _ these results compare with net 
wsj_0344.tml_6_1676	CT+	_ _ this quartersquotes loss includes pretax 
wsj_0344.tml_6_1677	CT+	quartersquotes loss includes pretax charges of dollar4.9 
wsj_0344.tml_6_1678	CT+	other write-offs the company said were non-recurring 
wsj_0344.tml_7_1679	CT+	_ the publishing concern said it retained 
wsj_0344.tml_7_1680	Uu	publishing concern said it retained the investment 
wsj_0344.tml_7_1681	Uu	jenrette securities inc. to act as its 
wsj_0344.tml_7_1682	Uu	as its financial advisercomma assisting in the 
wsj_0344.tml_7_1683	Uu	advisercomma assisting in the evaluation of various 
wsj_0344.tml_8_1684	CT+	_ the company also retained attorney martin 
wsj_0344.tml_9_1685	CT+	dollar14 millioncomma down from dollar21.4 million last 
wsj_0344.tml_9_1686	CT+	dollar14 millioncomma down from dollar21.4 million last 
wsj_0344.tml_10_1687	CT+	_ _ the company attributed the decrease 
wsj_0344.tml_10_1688	CT+	the company attributed the decrease in part 
wsj_0344.tml_10_1689	Uu	in part to the exclusion of the 
wsj_0344.tml_10_1690	Uu	in partcomma to lower sales in certain 
wsj_0344.tml_10_1691	CT+	result of the subsidiarysquotes status as a 
wsj_0344.tml_11_1692	CT+	yearsquotes quarter were about dollar3 million. _ 
APW19980219.0476.tml_6_1693	CT+	removal expert kidnapped and presumed killed by 
APW19980219.0476.tml_6_1694	CT+	a cambodian resistance force said thursday he 
APW19980219.0476.tml_6_1695	Uu	said thursday he has sent a team 
APW19980219.0476.tml_6_1696	Uu	sent a team to recover the remains 
APW19980219.0476.tml_6_1697	CT+	british mine removal expert kidnapped and presumed 
APW19980219.0476.tml_6_1698	PR+	expert kidnapped and presumed killed by khmer 
APW19980219.0476.tml_7_1699	CT+	ranariddhcomma said in an interview with the 
APW19980219.0476.tml_7_1700	Uu	hilltop headquarters that he hopes to recover 
APW19980219.0476.tml_7_1701	Uu	that he hopes to recover the remains 
APW19980219.0476.tml_7_1702	CT+	minister prince norodom ranariddhcomma said in an 
APW19980219.0476.tml_8_1703	CT+	group when he was abducted with his 
APW19980219.0476.tml_8_1704	CT+	_ howes had been working for the 
APW19980219.0476.tml_9_1705	CT+	there were many conflicting accounts of his 
APW19980219.0476.tml_9_1706	CT+	conflicting accounts of his fate. _ _ 
APW19980219.0476.tml_10_1707	CT+	_ howessquote team was clearing mines 17 
APW19980219.0476.tml_10_1708	CT+	attractioncomma when it was attacked. _ _ 
APW19980219.0476.tml_11_1709	CT+	officers who had been searching for howes 
APW19980219.0476.tml_11_1710	CT+	been searching for howes concluded he had 
APW19980219.0476.tml_11_1711	Uu	he had probably been killed soon after 
APW19980219.0476.tml_11_1712	CT+	killed soon after being captured. _ _ 
APW19980219.0476.tml_12_1713	CT+	_ the foreign office said it had 
APW19980219.0476.tml_12_1714	Uu	office said it had informed the family 
APW19980219.0476.tml_12_1715	CT+	old when he was kidnappedcomma that he 
APW19980219.0476.tml_12_1716	Uu	kidnappedcomma that he probably died within weeks 
APW19980219.0476.tml_12_1717	CT+	or months of his capture on march 
APW19980219.0476.tml_13_1718	Uu	but there is no proof of life. 
APW19980219.0476.tml_13_1719	Uu	is no proof of life. _ _ 
APW19980219.0476.tml_13_1720	Uu	obviouslycomma it is deeply discouraging for the 
APW19980219.0476.tml_14_1721	Uu	there is proof of life or deathcommasquotesquote 
APW19980219.0476.tml_14_1722	Uu	but there is no evidence in either 
APW19980219.0476.tml_14_1723	Uu	_ that there is proof of life 
APW19980219.0476.tml_14_1724	Uu	proof of life or deathcommasquotesquote said a 
APW19980219.0476.tml_14_1725	CT+	of life or deathcommasquotesquote said a foreign 
APW19980219.0476.tml_14_1726	CT+	a foreign office spokesmancomma speaking with customary 
APW19980219.0476.tml_15_1727	Uu	we will continue to do everything we 
APW19980219.0476.tml_15_1728	Uu	` ` we will continue to do 
APW19980219.0476.tml_15_1729	Uu	everything we can to establish what has 
APW19980219.0476.tml_15_1730	Uu	to establish what has happened.squotesquote _ _ 
APW19980219.0476.tml_16_1731	CT+	case as the second anniversary of his 
APW19980219.0476.tml_16_1732	CT+	who monitor cambodian affairs said privately thursday 
APW19980219.0476.tml_16_1733	Uu	and cambodiacomma has been pushing hard to 
APW19980219.0476.tml_16_1734	Uu	been pushing hard to resolve the howes 
APW19980219.0476.tml_16_1735	CT+	second anniversary of his abduction nears. _ 
APW19980219.0476.tml_17_1736	CT+	cambodian capital after a coup dsquoteetat last 
APW19980219.0476.tml_17_1737	CT+	who had been closely involved in the 
APW19980219.0476.tml_17_1738	CT+	closely involved in the search for howes 
APW19980219.0476.tml_17_1739	CT+	howes before having to flee the cambodian 
APW19980219.0476.tml_17_1740	CT+	coup dsquoteetat last yearcomma appeared confident he 
APW19980219.0476.tml_17_1741	Uu	appeared confident he would find howessquote remains. 
APW19980219.0476.tml_18_1742	Uu	in anlong veng to conduct the search. 
APW19980219.0476.tml_18_1743	CT+	_ _ _ he said he received 
APW19980219.0476.tml_18_1744	Uu	_ he said he received information from 
